polit,name,gender,birthyear,deathyear,liberal,ndp,cp,green,bq,prime_minister,minister,party_leader,senate_member,house_member,mayor
http://www.wikidata.org/entity/Q1442854,T. Franklin Ahearn,male,1886,1962,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q1443047,Frank Arthur Calder,male,1915,2006,0,1,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q1443669,Frank Lindsay Bastedo,male,1886,1973,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q1444018,Frank Richard Heartz,male,1871,1955,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q1451090,François Langelier,male,1838,1915,1,0,0,0,0,0,0,0,0,1,1
http://www.wikidata.org/entity/Q1453063,Frederick Johnson,male,1917,1993,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q1473329,Harlan Carey Brewster,male,1870,1918,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q1477331,Laurier LaPierre,male,1929,2012,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q14915601,James Alexander Calder,male,1868,1956,1,0,1,0,0,0,0,0,1,1,0
http://www.wikidata.org/entity/Q14915614,Peter Adams,male,1936,2018,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q14915630,Elmer Ernest Roper,male,1893,1994,0,1,0,0,0,0,0,0,0,0,1
http://www.wikidata.org/entity/Q14915645,Henry John Cody,male,1868,1951,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q14916052,Yoine Goldstein,male,1934,2020,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q14916056,Simma Holt,female,1922,2015,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q14942774,Paul McIntyre,male,1944,NA,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q14946726,John Williamson,male,1970,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q1494847,Gary Filmon,male,1942,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q14949442,Thomas George Johnston,male,1849,1905,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q14949448,Heath MacQuarrie,male,1919,2002,0,0,1,0,0,0,0,0,1,1,0
http://www.wikidata.org/entity/Q14949494,John Drysdale,male,1926,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q14949496,John Allen Fraser,male,1931,NA,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q14949528,John Zaozirny,male,1947,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q14949538,Leslie Blackwell,male,1897,1959,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q14949554,Walter Dinsdale,male,1916,1982,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q14949567,Hu Harries,male,1921,1986,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q14949580,Norman Platt Lambert,male,1885,1965,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q14949594,William Henry McGuire,male,1875,1957,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q14949601,Julia Munro,female,1942,2019,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q14949607,John O'Toole,male,1944,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q14949609,Landon Pearson,female,1930,NA,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q14949618,Tim Reid,male,1936,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q14949619,John Morrow Robb,male,1876,1942,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q14949630,Ian Scott,male,1934,2006,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q14949632,Elizabeth Joan Smith,female,1928,2016,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q14949654,William Winegard,male,1924,2019,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q1500832,John Joseph Connolly,male,1906,1982,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q15053814,William Henry Chipman,male,1807,1870,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q15054353,Mélanie Joly,female,1979,NA,1,0,0,0,0,0,1,0,0,1,0
http://www.wikidata.org/entity/Q15063420,Erminie Cohen,female,1926,2019,0,0,1,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q1506900,Robert James Manion,male,1881,1943,1,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q1507667,George Johnson,male,1920,1995,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q1508058,George Pearkes,male,1888,1984,0,0,1,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q1508145,George Reginald Geary,male,1872,1954,0,0,1,0,0,0,0,0,0,1,1
http://www.wikidata.org/entity/Q1508211,George Sterling Ansel Ryerson,male,1855,1925,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q1508621,George William Howlan,male,1835,1901,1,0,0,0,0,0,0,0,1,0,0
http://www.wikidata.org/entity/Q1510936,Jean-Luc Pépin,male,1924,1995,1,0,0,0,0,0,0,0,0,1,0
http://www.wikidata.org/entity/Q15128647,Tony Ince,male,1958,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q1524494,Gilles Lamontagne,male,1919,2016,1,0,0,0,0,0,0,0,0,1,1
http://www.wikidata.org/entity/Q15265053,Joyce Treen,female,NA,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q15280716,Keith Irving,male,1958,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q15280719,Tim Houston,male,1970,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q15280721,Karla MacFarlane,female,1969,NA,0,0,1,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q15284980,Kevin Murphy,male,1970,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q15285276,Bill Horne,male,1948,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q15285287,Pam Eyking,female,1962,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q15285291,Iain Rankin,male,1983,NA,1,0,0,0,0,0,0,0,0,0,0
http://www.wikidata.org/entity/Q15285300,Patricia Arab,female,1978,NA,1,0,0,0,0,0,1,0,0,0,0
http://www.wikidata.org/entity/Q15285302,Joanne Bernard,female,1963,NA,1,0,0,0,0,0,0,0,0,0,0
