polit,politLabel,positionLabel,genderLabel,birthyear,deathyear,partyLabel
http://www.wikidata.org/entity/Q2958336,Charles-Édouard Houde,Member of the National Assembly of Quebec,male,1823,1912,Conservative Party of Quebec
http://www.wikidata.org/entity/Q2958372,Charles Alexander Lesage,member of the House of Commons of Canada,male,1843,1893,Conservative Party of Canada
http://www.wikidata.org/entity/Q2958384,Charles Allan Smart,Member of the National Assembly of Quebec,male,1868,1937,Conservative Party of Quebec
http://www.wikidata.org/entity/Q2958420,Charles Arthur Everett,member of the House of Commons of Canada,male,1828,1909,Conservative Party of Canada
http://www.wikidata.org/entity/Q2958421,Charles Arthur Gauvreau,member of the House of Commons of Canada,male,1860,1924,Liberal Party of Canada
http://www.wikidata.org/entity/Q2958506,Charles Bazinet,mayor,male,1845,1916,Liberal Party of Canada
http://www.wikidata.org/entity/Q2958506,Charles Bazinet,member of the House of Commons of Canada,male,1845,1916,Liberal Party of Canada
http://www.wikidata.org/entity/Q2958512,Charles Beautron Major,mayor,male,1851,1924,Liberal Party of Canada
http://www.wikidata.org/entity/Q2958512,Charles Beautron Major,mayor,male,1851,1924,Parti libéral du Québec
http://www.wikidata.org/entity/Q2958512,Charles Beautron Major,Member of the National Assembly of Quebec,male,1851,1924,Liberal Party of Canada
http://www.wikidata.org/entity/Q2958512,Charles Beautron Major,Member of the National Assembly of Quebec,male,1851,1924,Parti libéral du Québec
http://www.wikidata.org/entity/Q2958512,Charles Beautron Major,member of the House of Commons of Canada,male,1851,1924,Liberal Party of Canada
http://www.wikidata.org/entity/Q2958512,Charles Beautron Major,member of the House of Commons of Canada,male,1851,1924,Parti libéral du Québec
http://www.wikidata.org/entity/Q2958524,Charles Benjamin Howard,mayor,male,1885,1964,Liberal Party of Canada
http://www.wikidata.org/entity/Q2958524,Charles Benjamin Howard,member of the House of Commons of Canada,male,1885,1964,Liberal Party of Canada
http://www.wikidata.org/entity/Q2958524,Charles Benjamin Howard,member of the Senate of Canada,male,1885,1964,Liberal Party of Canada
http://www.wikidata.org/entity/Q2958607,Charles Bourgeois,member of the House of Commons of Canada,male,1879,1940,Conservative Party of Canada
http://www.wikidata.org/entity/Q2958607,Charles Bourgeois,member of the Senate of Canada,male,1879,1940,Conservative Party of Canada
http://www.wikidata.org/entity/Q2958607,Charles Bourgeois,Bâtonnier du Québec,male,1879,1940,Conservative Party of Canada
http://www.wikidata.org/entity/Q2958633,Charles Bruno Blondeau,member of the House of Commons of Canada,male,1835,1888,Liberal Party of Canada
http://www.wikidata.org/entity/Q2958633,Charles Bruno Blondeau,member of the House of Commons of Canada,male,1835,1888,Conservative Party of Canada
http://www.wikidata.org/entity/Q2958642,Charles Burpee,member of the House of Commons of Canada,male,1817,1909,Liberal Party of Canada
http://www.wikidata.org/entity/Q2958642,Charles Burpee,member of the Senate of Canada,male,1817,1909,Liberal Party of Canada
http://www.wikidata.org/entity/Q2958680,Charles Carroll Colby,member of the House of Commons of Canada,male,1827,1907,Liberal-Conservative Party
http://www.wikidata.org/entity/Q2958708,Charles Champagne,Member of the National Assembly of Quebec,male,1838,1907,Conservative Party of Quebec
http://www.wikidata.org/entity/Q2958764,Charles Ballantyne,member of the House of Commons of Canada,male,1867,1950,Conservative Party of Canada
http://www.wikidata.org/entity/Q2958764,Charles Ballantyne,member of the House of Commons of Canada,male,1867,1950,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q2958764,Charles Ballantyne,member of the House of Commons of Canada,male,1867,1950,Unionist Party
http://www.wikidata.org/entity/Q2958764,Charles Ballantyne,member of the Senate of Canada,male,1867,1950,Conservative Party of Canada
http://www.wikidata.org/entity/Q2958764,Charles Ballantyne,member of the Senate of Canada,male,1867,1950,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q3106731,Ginette Grandmont,Member of the National Assembly of Quebec,female,NA,NA,Action démocratique du Québec
http://www.wikidata.org/entity/Q3108799,Glenn Hart,member of the Yukon Legislative Assembly,male,NA,NA,Yukon Party
http://www.wikidata.org/entity/Q3102696,Georges Farrah,Member of the National Assembly of Quebec,male,1957,NA,Liberal Party of Canada
http://www.wikidata.org/entity/Q3102696,Georges Farrah,Member of the National Assembly of Quebec,male,1957,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q3102696,Georges Farrah,member of the House of Commons of Canada,male,1957,NA,Liberal Party of Canada
http://www.wikidata.org/entity/Q3102696,Georges Farrah,member of the House of Commons of Canada,male,1957,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q3103887,Gerald Comeau,member of the House of Commons of Canada,male,1946,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q3103887,Gerald Comeau,member of the House of Commons of Canada,male,1946,NA,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q3103887,Gerald Comeau,member of the Senate of Canada,male,1946,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q3103887,Gerald Comeau,member of the Senate of Canada,male,1946,NA,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q3103893,Gerald Keddy,Minister of Fisheries and Oceans,male,1953,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q3103893,Gerald Keddy,Minister of Fisheries and Oceans,male,1953,NA,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q3103893,Gerald Keddy,member of the House of Commons of Canada,male,1953,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q3103893,Gerald Keddy,member of the House of Commons of Canada,male,1953,NA,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q3103893,Gerald Keddy,Observer of the Parliamentary Assembly of the Council of Europe,male,1953,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q3103893,Gerald Keddy,Observer of the Parliamentary Assembly of the Council of Europe,male,1953,NA,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q3104104,Germain Chevarie,Member of the National Assembly of Quebec,male,1952,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q3104325,Gerry Byrne,Minister for the purposes of the Atlantic Canada Opportunities Agency Act,male,1966,NA,Liberal Party of Canada
http://www.wikidata.org/entity/Q3104325,Gerry Byrne,member of the House of Commons of Canada,male,1966,NA,Liberal Party of Canada
http://www.wikidata.org/entity/Q3104325,Gerry Byrne,member of the Newfoundland and Labrador House of Assembly,male,1966,NA,Liberal Party of Canada
http://www.wikidata.org/entity/Q3104348,Gerry Ritz,member of the House of Commons of Canada,male,1951,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q3104348,Gerry Ritz,member of the House of Commons of Canada,male,1951,NA,Canadian Alliance
http://www.wikidata.org/entity/Q3104351,Gerry St. Germain,member of the House of Commons of Canada,male,1937,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q3104351,Gerry St. Germain,member of the House of Commons of Canada,male,1937,NA,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q3104351,Gerry St. Germain,member of the Senate of Canada,male,1937,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q3104351,Gerry St. Germain,member of the Senate of Canada,male,1937,NA,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q3104353,Gerry Sklavounos,Member of the National Assembly of Quebec,male,1974,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q3104354,Gerry Weiner,mayor,male,1933,NA,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q3104354,Gerry Weiner,Parliamentary Secretary,male,1933,NA,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q3104354,Gerry Weiner,Minister of State,male,1933,NA,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q3104354,Gerry Weiner,member of the House of Commons of Canada,male,1933,NA,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q3104870,Ghislain Bolduc,Member of the National Assembly of Quebec,male,1952,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q3104875,Ghislain Fournier,member of the House of Commons of Canada,male,1938,NA,Bloc Québécois
http://www.wikidata.org/entity/Q3104879,Ghislain Harvey,Member of the National Assembly of Quebec,male,1946,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q3104884,Ghislain Lebel,member of the House of Commons of Canada,male,1946,NA,Bloc Québécois
http://www.wikidata.org/entity/Q3105551,Gil Rémillard,Member of the National Assembly of Quebec,male,1944,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q3105593,Gilbert Barrette,member of the House of Commons of Canada,male,1941,NA,Liberal Party of Canada
http://www.wikidata.org/entity/Q3105813,Gilbert Normand,member of the House of Commons of Canada,male,1943,NA,Liberal Party of Canada
http://www.wikidata.org/entity/Q3105816,Gilbert Paquette,Member of the National Assembly of Quebec,male,1942,NA,Parti Québécois
http://www.wikidata.org/entity/Q3106055,Gilles Perron,member of the House of Commons of Canada,male,1940,NA,Bloc Québécois
http://www.wikidata.org/entity/Q3106095,Gilles Bernier,member of the House of Commons of Canada,male,1934,NA,independent politician
http://www.wikidata.org/entity/Q3106095,Gilles Bernier,member of the House of Commons of Canada,male,1934,NA,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q3106095,Gilles Bernier,ambassador of Canada to Haiti,male,1934,NA,independent politician
http://www.wikidata.org/entity/Q3106095,Gilles Bernier,ambassador of Canada to Haiti,male,1934,NA,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q3106104,Gilles Bisson,member of the Ontario Provincial Parliament,male,1957,NA,Ontario New Democratic Party
http://www.wikidata.org/entity/Q3106256,Gilles Gauthier,Member of the National Assembly of Quebec,male,1935,NA,Union Nationale
http://www.wikidata.org/entity/Q3106358,Gilles Lehouillier,Member of the National Assembly of Quebec,male,1953,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q3106364,Gilles Loiselle,member of the House of Commons of Canada,male,1929,NA,Progressive Conservative Party of Canada
http://www.wikidata.org/entity/Q3106424,Gilles Ouimet,Member of the National Assembly of Quebec,male,1962,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q3106424,Gilles Ouimet,Bâtonnier du Québec,male,1962,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q3106424,Gilles Ouimet,Bâtonnier de Montréal,male,1962,NA,Parti libéral du Québec
http://www.wikidata.org/entity/Q3106485,Gilles Robert,Member of the National Assembly of Quebec,male,1955,NA,Parti Québécois
http://www.wikidata.org/entity/Q3106514,Gilles Taillon,Member of the National Assembly of Quebec,male,1945,NA,Action démocratique du Québec
http://www.wikidata.org/entity/Q3106534,Gilles Vaillancourt,mayor,male,1941,NA,Parti PRO des Lavallois
http://www.wikidata.org/entity/Q3108688,Glen Pearson,member of the House of Commons of Canada,male,1950,NA,Liberal Party of Canada
http://www.wikidata.org/entity/Q3108698,Glen Savoie,member of the Legislative Assembly of New Brunswick,male,1971,NA,Progressive Conservative Party of New Brunswick
http://www.wikidata.org/entity/Q3108822,Glen Tait,member of the Legislative Assembly of New Brunswick,male,1953,NA,Progressive Conservative Party of New Brunswick
http://www.wikidata.org/entity/Q3115388,Grant Crack,member of the Ontario Provincial Parliament,male,1963,NA,Ontario Liberal Party
http://www.wikidata.org/entity/Q3116191,Greg Byrne,member of the Legislative Assembly of New Brunswick,male,1960,NA,New Brunswick Liberal Association
http://www.wikidata.org/entity/Q3116205,Greg Davis,member of the Legislative Assembly of New Brunswick,male,1962,NA,Progressive Conservative Party of New Brunswick
http://www.wikidata.org/entity/Q3116246,Greg Kerr,member of the House of Commons of Canada,male,1947,NA,Conservative Party of Canada
http://www.wikidata.org/entity/Q3102625,Georges Dorèze Morin,member of the House of Commons of Canada,male,1884,1929,Liberal Party of Canada
http://www.wikidata.org/entity/Q3102873,Georges Henri Boivin,member of the House of Commons of Canada,male,1882,1926,Liberal Party of Canada
http://www.wikidata.org/entity/Q3102924,Georges-Isidore Delisle,Member of the National Assembly of Quebec,male,1856,1920,Parti libéral du Québec
http://www.wikidata.org/entity/Q3103007,Georges Lafontaine,Member of the National Assembly of Quebec,male,1857,1919,Conservative Party of Quebec
http://www.wikidata.org/entity/Q3103150,Georges Mamelonet,Member of the National Assembly of Quebec,male,1954,2015,Parti libéral du Québec
http://www.wikidata.org/entity/Q3103574,Georges Turcot,member of the House of Commons of Canada,male,1851,1908,Liberal Party of Canada
http://www.wikidata.org/entity/Q3103618,Georges Villeneuve,mayor,male,1922,2020,Liberal Party of Canada
http://www.wikidata.org/entity/Q3103618,Georges Villeneuve,member of the House of Commons of Canada,male,1922,2020,Liberal Party of Canada
http://www.wikidata.org/entity/Q3103885,Gerald Hugh Brabazon,mayor,male,1854,1938,Conservative Party of Canada
http://www.wikidata.org/entity/Q3103885,Gerald Hugh Brabazon,member of the House of Commons of Canada,male,1854,1938,Conservative Party of Canada
http://www.wikidata.org/entity/Q3105704,Gilbert Fillion,member of the House of Commons of Canada,male,1940,2007,Bloc Québécois
http://www.wikidata.org/entity/Q3105735,Gilbert Anselme Girouard,member of the House of Commons of Canada,male,1846,1885,Liberal-Conservative Party
http://www.wikidata.org/entity/Q3105770,Gilbert Layton,Member of the National Assembly of Quebec,male,1899,1961,Union Nationale
http://www.wikidata.org/entity/Q3105822,Gilbert Parent,Speaker of the House of Commons,male,1935,2009,Liberal Party of Canada
http://www.wikidata.org/entity/Q3105822,Gilbert Parent,member of the House of Commons of Canada,male,1935,2009,Liberal Party of Canada
http://www.wikidata.org/entity/Q3105852,Gilbert Rondeau,member of the House of Commons of Canada,male,1928,1994,Social Credit Party of Canada
http://www.wikidata.org/entity/Q3105889,Gilbert Ganong,Lieutenant Governor of New Brunswick,male,1851,1917,Liberal-Conservative Party
http://www.wikidata.org/entity/Q3105889,Gilbert Ganong,member of the House of Commons of Canada,male,1851,1917,Liberal-Conservative Party
http://www.wikidata.org/entity/Q3105976,Gildas Molgat,Speaker of the Senate,male,1927,2001,Liberal Party of Canada
http://www.wikidata.org/entity/Q3105976,Gildas Molgat,member of the Senate of Canada,male,1927,2001,Liberal Party of Canada
